,quality,bake temp,chill time,calories,density,bake time,weight,butter type,chocolate,raisins,oats,nuts,peanut butter
2954,7,440,24.0,205.0,0.99611,9.9,12.6,1,0,1,0,0,0
2955,7,530,55.0,173.0,0.9969899999999999,9.8,14.8,1,1,0,0,0,0
2956,9,280,21.0,75.0,0.9901200000000001,13.5,12.4,1,1,0,0,0,0
2957,5,790,12.0,48.0,0.9976,9.6,18.2,0,0,0,1,1,0
2958,5,1060,10.0,37.0,0.9966,9.5,15.8,0,1,0,0,1,0
2959,8,500,29.0,213.0,0.9959600000000001,10.4,14.0,1,1,0,0,0,0
2960,9,480,17.0,61.0,0.9895299999999999,12.0,10.4,1,1,0,0,0,0
2961,9,520,34.0,181.0,0.9935200000000001,9.4,13.2,1,1,0,1,0,0
2962,7,350,40.0,86.0,0.98993,11.7,11.6,1,1,0,0,0,0
2964,7,310,49.0,170.0,0.9955799999999999,9.5,12.2,1,0,1,0,0,0
2965,8,580,47.0,186.0,0.9956,9.9,14.4,1,1,0,0,0,0
2966,8,320,36.0,109.0,0.99044,11.9,15.0,1,1,0,0,0,0
2967,7,590,32.0,48.0,0.9952,12.3,13.2,0,1,0,0,0,1
2968,9,280,16.0,87.0,0.99311,10.9,13.0,1,1,0,0,0,0
2969,7,400,57.0,135.0,0.99672,10.7,12.8,1,1,0,0,0,0
2970,8,310,17.0,122.0,0.9932,10.3,17.0,1,1,0,1,0,0
2971,7,540,28.0,174.0,0.99898,9.7,15.0,1,1,0,0,1,0
2972,8,400,46.0,179.0,0.99541,10.1,15.6,1,1,0,0,0,0
2973,8,480,36.0,125.0,0.9967,9.4,14.2,1,1,0,1,0,0
2974,6,820,5.0,16.0,0.9936,11.9,13.2,0,0,1,1,0,0
2975,9,400,29.0,84.0,0.98961,12.0,13.6,1,1,0,1,0,0
2976,6,500,50.0,245.0,0.9972,9.3,12.6,1,1,0,1,1,0
2977,8,390,24.0,78.0,0.9899,12.1,12.4,1,1,0,0,0,0
2978,8,500,47.0,132.0,0.99655,10.1,13.8,1,1,0,1,0,0
2979,6,910,10.0,41.0,0.9963799999999999,11.9,19.8,0,1,0,0,1,0
2980,6,530,24.0,186.0,0.99361,9.9,13.8,1,0,1,0,0,0
2981,8,420,19.0,101.0,0.9946,9.3,11.4,1,1,0,1,0,0
2982,6,730,14.0,21.0,0.99556,10.9,19.4,0,1,0,0,0,0
2983,7,480,22.0,184.0,0.9938,9.3,15.0,1,0,1,0,0,0
2984,5,680,4.0,14.0,0.9956200000000001,10.5,14.6,0,1,0,0,1,0
2985,7,540,22.0,111.0,0.9956,9.2,15.2,1,0,1,0,0,0
2986,6,770,26.0,35.0,0.9931399999999999,11.6,12.6,0,0,1,0,1,0
2987,6,550,7.0,12.0,0.9916200000000001,12.9,12.8,0,1,0,1,1,0
2988,7,540,19.0,49.0,0.99666,10.9,14.8,0,1,0,0,0,0
2989,9,290,54.0,128.0,0.99074,12.2,13.0,1,1,0,0,0,0
2990,6,710,27.0,58.0,0.995,12.7,12.8,0,1,0,0,0,1
2991,8,600,33.0,154.0,0.9934,9.5,13.4,1,1,0,0,0,0
2992,9,380,52.0,97.0,0.9902200000000001,12.2,8.8,1,0,1,0,1,0
2993,6,790,16.0,86.0,0.99764,9.5,16.4,0,0,1,0,1,0
2994,7,430,66.0,230.0,0.9972,9.3,13.6,1,1,0,0,0,0
2995,5,710,16.0,40.0,0.9991,9.4,19.8,0,0,1,0,1,0
2996,7,450,38.0,133.0,0.9978,8.7,15.0,1,1,0,0,0,0
2997,6,470,26.0,48.0,0.99661,9.7,12.8,0,0,1,0,0,0
2998,7,460,26.0,175.0,0.9966200000000001,9.6,13.4,1,0,1,0,1,0
2999,7,540,17.0,32.0,0.9968600000000001,10.6,23.4,0,1,0,0,0,0
3000,10,300,31.0,127.0,0.9890399999999999,12.8,8.8,1,0,1,0,0,0
3001,7,430,21.0,159.0,0.9948,10.0,14.4,1,1,0,1,0,0
3002,9,240,36.0,135.0,0.9948,10.7,13.8,1,1,0,0,0,0
3003,9,200,12.0,66.0,0.9908899999999999,11.3,13.0,1,1,0,0,0,0
3004,9,310,40.0,114.0,0.9908,11.0,11.6,1,1,0,0,0,0
3005,5,710,7.0,28.0,0.9964,9.7,15.2,0,0,1,0,1,0
3006,5,810,14.0,31.0,0.9968899999999999,9.8,12.8,0,1,0,1,1,0
3007,7,290,5.0,61.0,0.9918,10.4,14.0,1,0,1,0,0,0
3008,6,600,15.0,82.0,0.9958799999999999,9.9,13.2,1,0,1,0,0,0
3009,5,780,10.0,21.0,0.9957600000000001,9.9,18.4,0,0,1,0,1,0
3010,8,420,16.0,111.0,0.9927799999999999,10.8,14.4,1,1,0,1,0,0
3011,8,400,39.0,173.0,0.9918,11.4,14.6,1,1,0,0,0,0
3013,7,450,45.0,187.0,0.9972,9.5,12.0,1,1,0,0,0,0
3014,7,340,55.0,203.0,0.9961,8.9,13.6,1,1,0,0,0,0
3015,8,470,45.0,104.0,0.9917,10.6,11.8,1,0,1,0,0,0
3016,7,500,55.0,164.0,0.997,9.4,12.0,1,1,0,0,0,0
3017,6,770,21.0,45.0,0.9974,12.1,15.8,0,0,1,0,1,0
3018,9,220,34.0,97.0,0.98915,12.8,11.2,1,1,0,0,1,0
3019,7,340,40.0,197.0,0.99485,9.7,12.4,1,0,1,0,0,0
3020,8,480,47.0,161.0,0.9928100000000001,11.0,12.2,1,1,0,0,0,0
3021,8,480,52.0,195.0,0.9987,10.2,18.0,1,1,0,0,0,0
3022,7,450,36.0,139.0,0.99534,9.3,18.8,1,1,0,0,0,0
3023,5,450,57.0,135.0,0.99341,9.5,11.8,0,1,0,1,0,0
3024,9,500,25.0,135.0,0.9984,8.7,14.8,1,1,0,1,0,0
3025,8,340,28.0,97.0,0.9924,11.8,14.0,1,0,1,0,0,0
3026,8,380,20.0,125.0,0.9920399999999999,12.6,13.2,1,1,0,0,1,0
3027,9,400,29.0,121.0,0.99111,12.1,13.0,1,1,0,0,0,0
3028,6,810,16.0,36.0,0.99564,10.3,14.4,0,0,1,0,1,0
3029,6,480,10.0,57.0,0.996,9.5,13.6,1,0,0,1,1,0
3030,6,470,46.0,201.0,0.9938,10.5,13.6,1,1,0,0,1,0
3031,7,930,30.0,52.0,0.9971,11.6,19.8,0,0,1,0,1,0
3032,8,540,23.0,116.0,0.9940000000000001,9.4,13.8,1,1,0,0,0,0
3033,5,600,20.0,49.0,0.9972,9.6,21.6,0,1,0,0,0,0
3034,9,390,22.0,86.0,0.9896299999999999,13.1,11.6,1,0,1,0,0,0
3035,8,530,22.0,118.0,0.9954,9.4,14.0,1,1,0,1,0,0
3036,8,500,30.0,97.0,0.9951,10.1,16.2,1,1,0,0,0,0
3037,9,350,17.0,83.0,0.9907600000000001,11.1,12.2,1,1,0,0,0,0
3038,6,510,28.0,91.0,0.9952,12.1,13.0,0,0,1,0,0,0
3039,6,850,21.0,40.0,0.9968,9.7,13.8,0,1,0,0,1,0
3040,5,740,27.0,85.0,0.9970600000000001,9.0,15.2,0,1,0,0,1,0
3041,6,140,15.0,143.0,0.9909399999999999,12.0,14.8,1,1,0,0,0,0
3042,5,940,9.0,43.0,1.0004,9.0,19.8,0,1,0,0,1,0
3043,7,680,28.0,138.0,0.99382,9.8,15.4,1,0,1,0,0,0
3044,8,630,17.0,120.0,0.9932,9.2,12.0,1,1,0,0,1,0
3045,8,1150,29.0,104.0,0.9918,12.1,12.8,1,1,0,0,0,0
3046,5,890,12.0,74.0,0.9973799999999999,9.4,17.6,0,0,1,0,1,0
3047,8,320,29.0,193.0,0.99134,12.5,14.8,1,1,0,0,0,0
3048,6,540,18.0,151.0,0.9952,9.3,18.4,1,1,0,0,0,0
3049,8,410,34.0,121.0,0.99092,10.5,13.0,1,1,0,1,0,0
3050,6,780,10.0,28.0,0.9983,9.5,15.0,0,0,1,0,1,0
3051,8,380,13.0,111.0,0.99315,12.4,11.2,1,1,0,0,0,0
3052,8,370,40.0,108.0,0.9894799999999999,12.3,11.8,1,1,0,0,0,0
3053,8,500,23.0,98.0,0.9942200000000001,9.5,15.2,1,1,0,1,0,0
3054,8,520,56.0,152.0,0.99398,10.5,12.0,1,1,0,0,0,0
3056,6,380,5.0,124.0,0.99098,11.2,13.4,1,1,0,0,0,0
3057,4,720,17.0,42.0,0.9956,9.0,14.6,0,0,1,0,1,0
3058,7,440,38.0,128.0,0.9936200000000001,10.6,11.6,1,1,0,1,0,0
3059,4,1470,36.0,51.0,0.99836,9.9,23.2,0,1,0,0,1,0
3060,9,450,29.0,122.0,0.9925,12.6,14.6,1,1,0,0,1,0
3061,7,420,37.0,115.0,0.99684,10.3,11.8,1,0,1,0,0,0
3062,6,810,16.0,36.0,0.99564,10.3,14.4,0,0,1,0,1,0
3063,9,470,32.0,193.0,1.00014,9.3,15.2,1,1,0,1,0,0
3064,10,430,36.0,113.0,0.991,12.7,14.6,1,0,1,0,0,0
3065,7,930,35.0,197.0,0.9981,9.0,14.4,1,0,1,0,1,0
3066,8,300,42.0,219.0,0.99636,10.2,14.0,1,1,0,0,0,0
3067,8,290,53.0,160.0,0.9927600000000001,10.9,15.0,1,1,0,1,0,0
3068,9,340,42.0,134.0,0.9912,12.3,12.0,1,0,1,0,0,0
3069,8,470,44.0,112.0,0.9983700000000001,8.8,11.4,1,1,0,0,0,0
3070,9,360,19.0,113.0,0.9887100000000001,12.6,11.6,1,0,1,0,0,0
3071,7,480,62.0,210.0,0.9968,9.5,12.4,1,1,0,0,0,0
3072,5,760,6.0,15.0,0.9962,10.7,13.2,0,0,0,1,1,0
3073,9,360,12.0,126.0,0.9924,12.0,15.2,1,0,1,0,0,0
3074,6,590,16.0,28.0,0.99531,10.1,13.0,0,1,0,1,1,0
3075,6,690,4.0,9.0,0.9945799999999999,9.8,15.4,0,0,1,0,1,0
3076,8,380,49.0,118.0,0.99546,10.7,13.8,1,1,0,1,0,0
3077,7,480,49.0,179.0,0.9952799999999999,9.2,12.8,1,1,0,0,0,0
3078,9,590,24.0,152.0,0.99615,11.0,13.4,1,0,1,0,0,0
3079,7,880,12.0,18.0,0.9956799999999999,10.5,15.4,0,0,1,0,1,0
3080,8,420,56.0,178.0,0.9928,12.0,16.0,1,0,1,0,0,0
3081,8,380,22.0,167.0,0.9912,10.6,12.4,1,1,0,0,0,0
3082,8,440,19.0,142.0,0.9921,9.9,13.6,1,1,0,0,0,0
3083,5,770,11.0,65.0,0.9971,9.3,13.6,0,1,0,1,1,0
3084,7,550,24.0,84.0,0.9941,8.9,14.2,1,0,1,0,0,0
3085,7,500,53.0,180.0,0.9951399999999999,9.6,12.8,1,0,1,0,0,0
3086,8,440,18.0,91.0,0.993,10.8,13.2,1,1,0,1,0,0
3087,7,300,15.0,118.0,0.9954,9.6,16.4,1,1,0,1,1,0
3088,9,360,38.0,102.0,0.98819,13.7,13.2,1,1,0,0,0,0
3090,8,470,52.0,242.0,0.9952,10.5,13.6,1,1,0,1,0,0
3091,6,950,19.0,42.0,0.9946,11.7,12.4,0,0,1,0,0,0
3092,8,380,54.0,191.0,0.9966,9.7,15.0,1,1,0,0,0,0
3093,6,490,35.0,200.0,0.9954799999999999,9.4,12.6,1,1,0,0,0,0
3094,7,460,34.0,144.0,0.99445,10.0,12.8,1,1,0,0,1,0
3095,6,670,22.0,50.0,0.9946,11.9,16.0,0,1,0,0,0,0
3096,5,660,9.0,17.0,0.9949600000000001,10.6,12.0,0,1,0,1,1,0
3097,8,360,42.0,118.0,0.99018,11.73333333,12.0,1,1,0,0,0,0
3102,9,330,23.0,94.0,0.991,11.8,11.6,1,0,1,0,0,0
3103,6,510,13.0,200.0,0.9945,10.5,12.2,1,0,1,0,0,0
3104,8,440,56.0,244.0,0.9956,10.0,12.4,1,0,1,0,0,0
3105,8,710,7.0,16.0,0.9946200000000001,12.5,18.2,0,1,0,0,1,0
3106,7,400,48.0,184.0,0.99579,9.4,14.2,1,1,0,0,0,0
3107,7,360,32.0,85.0,0.9918,10.5,14.4,1,1,0,1,0,0
3108,8,650,17.0,143.0,0.9937,9.2,12.4,1,1,0,0,0,0
3109,8,270,31.0,90.0,0.98926,12.3,13.0,1,1,0,0,0,0
3110,7,400,35.0,106.0,0.99026,12.0,13.6,1,1,0,1,0,0
3111,7,560,29.0,183.0,0.9959399999999999,9.4,13.8,1,1,0,0,1,0
3112,8,440,56.0,189.0,0.9958,9.3,13.6,1,1,0,0,0,0
3113,8,300,35.0,115.0,0.99192,12.3,16.0,1,1,0,0,0,0
3114,9,350,24.0,79.0,0.9905299999999999,11.4,13.0,1,1,0,0,0,0
3115,9,390,17.0,116.0,0.9907,13.7,11.2,1,1,0,0,1,0
3116,9,380,41.0,150.0,0.9933,10.5,12.4,1,1,0,0,0,0
3117,6,890,15.0,46.0,0.9979,10.0,19.2,0,0,1,0,1,0
3119,7,400,25.0,106.0,0.9932,10.4,15.6,1,0,1,0,0,0
3120,7,310,36.0,135.0,0.9938,10.5,13.2,1,1,0,0,0,0
3121,8,490,32.0,88.0,0.99654,9.9,13.6,1,1,0,1,0,0
3122,8,530,60.0,184.0,1.0008,8.8,17.6,1,1,0,0,0,0
3123,9,340,39.0,123.0,0.99119,12.2,13.4,1,0,1,0,0,0
3124,8,340,22.0,145.0,0.9951,11.0,19.0,1,1,0,0,1,0
3125,8,330,52.0,151.0,0.99726,10.4,15.2,1,1,0,1,0,0
3126,6,630,3.0,11.0,0.9915,13.5,11.6,0,1,0,0,0,0
3127,8,380,20.0,249.5,0.9923,11.3,12.2,1,1,0,1,0,0
3128,9,440,13.0,116.0,0.99108,11.8,12.0,1,0,1,0,0,0
3129,8,310,23.0,73.0,0.9903200000000001,11.3,12.4,1,1,0,1,0,0
3131,6,650,7.0,37.0,0.99685,9.0,16.4,0,0,0,0,0,1
3132,5,810,34.0,66.0,0.99726,9.8,19.6,0,1,0,0,1,0
3133,5,980,10.0,26.0,1.0006,9.7,20.0,0,1,0,0,0,0
3134,7,520,49.0,142.0,0.9946,9.2,13.0,1,1,0,0,1,0
3135,5,810,15.0,26.0,0.9953799999999999,12.0,12.4,0,1,0,1,1,0
3136,8,350,27.0,82.0,0.99045,12.2,13.8,1,1,0,0,0,0
3137,8,360,26.0,101.0,0.99,11.7,14.6,1,1,0,1,0,0
3138,5,860,28.0,52.0,0.997,10.8,16.0,0,1,0,1,1,0
3139,8,600,36.0,126.0,0.9935299999999999,8.7,12.2,1,1,0,0,0,0
3140,8,310,38.0,147.0,0.9931,11.0,13.8,1,1,0,0,0,0
3141,8,440,56.0,189.0,0.9958,9.3,13.6,1,1,0,0,0,0
3142,8,360,46.0,153.0,0.9957600000000001,9.4,13.2,1,1,0,0,0,0
3143,7,550,46.0,198.0,0.9988,8.8,14.2,1,0,1,0,0,0
3144,8,460,38.0,133.0,0.9979,10.4,13.2,1,0,1,0,0,0
3145,8,390,37.0,130.0,0.99946,8.8,12.4,1,1,0,0,0,0
3146,8,470,37.0,118.0,0.9990600000000001,8.8,13.2,1,1,0,0,0,0
3147,9,430,52.0,158.0,0.9920200000000001,10.7,11.2,1,1,0,0,0,0
3148,7,910,20.0,49.0,0.9976,10.6,17.4,0,0,1,0,1,0
3149,8,330,25.0,116.0,0.9905700000000001,11.7,11.6,1,0,1,0,0,0
3150,6,880,21.0,39.0,0.99692,11.1,17.8,0,0,1,0,1,0
3151,10,1210,32.0,162.0,0.99508,10.4,14.6,1,1,0,1,0,0
3152,9,340,22.0,122.0,0.9917,12.8,16.0,1,0,1,0,1,0
3153,7,390,10.0,124.0,0.9948,9.6,13.6,1,0,1,0,0,0
3154,5,680,5.0,11.0,0.9947799999999999,11.4,19.6,0,0,1,0,0,0
3155,10,600,29.0,154.0,0.9914200000000001,12.2,13.2,1,1,0,0,0,0
3156,8,490,35.0,192.0,0.99551,9.5,13.0,1,1,0,0,0,0
3157,6,340,19.0,68.0,0.9902,11.7,13.6,1,1,0,0,0,0
3158,8,490,10.0,40.0,0.9944,9.8,18.0,1,1,0,0,0,0
3159,7,380,12.0,53.0,0.9926,10.6,19.2,1,1,0,0,0,0
3160,8,390,77.5,223.0,0.9944,9.5,19.2,1,1,0,0,0,0
3161,8,490,7.0,119.0,0.99297,9.7,14.0,1,0,1,0,0,0
3162,8,430,57.0,200.0,0.99566,9.4,13.4,1,0,1,0,0,0
3163,7,660,22.0,148.0,0.99266,9.633333333,12.0,1,1,0,0,1,0
3164,7,520,54.0,214.0,0.9961,8.9,13.6,1,1,0,0,0,0
3165,6,860,21.0,50.0,0.9982,9.9,17.2,0,1,0,0,1,0
3166,7,450,44.0,197.0,0.9989,9.1,15.2,1,0,1,0,0,0
3167,7,410,42.0,167.0,0.9908,11.9,15.4,1,1,0,1,0,0
3168,8,220,17.0,47.0,0.9899,11.5,11.8,1,1,0,0,0,0
3169,8,440,50.0,166.0,0.9954,9.8,13.4,1,1,0,0,0,0
3170,5,950,28.0,89.0,0.9984,10.0,20.0,0,1,0,0,1,0
3171,8,190,4.0,28.0,0.98931,12.0,14.2,1,1,0,0,0,0
3172,5,750,15.0,27.0,0.9974,9.1,15.4,0,1,0,1,1,0
3173,8,400,50.0,194.0,0.9912,11.6,11.8,1,1,0,0,0,0
3174,8,460,42.0,124.0,0.99324,10.8,11.6,1,1,0,0,0,0
3175,6,460,23.0,60.0,0.9971,12.1,15.4,0,1,0,0,0,0
3176,8,360,28.0,100.0,0.99534,9.3,13.4,1,1,0,0,0,0
3177,8,430,61.0,181.0,0.9939399999999999,10.6,13.4,1,1,0,0,0,0
3178,8,310,22.0,73.0,0.99035,11.3,12.4,1,1,0,0,0,0
3179,9,350,38.0,111.0,0.98872,13.6,12.0,1,0,1,0,0,0
3180,5,220,5.0,19.0,0.9915,12.6,13.8,1,0,1,0,0,0
3181,8,490,62.0,217.0,0.9959,9.4,13.2,1,1,0,0,0,0
3182,8,420,16.0,108.0,0.9948600000000001,10.3,11.4,1,1,0,0,0,0
3183,8,420,8.0,167.0,0.9908,12.1,15.6,1,0,1,0,0,0
3184,8,380,27.0,128.0,0.99375,10.2,14.0,1,1,0,0,0,0
3185,7,670,6.0,10.0,0.9955200000000001,11.1,18.2,0,1,0,0,0,0
3186,6,810,8.0,30.0,0.9984,10.5,19.6,0,0,1,0,1,0
3187,8,460,38.0,133.0,0.9979,10.4,13.2,1,0,1,0,0,0
3188,8,640,34.0,166.0,0.99136,11.43333333,14.8,1,1,0,1,0,0
3189,6,690,8.0,15.0,0.9956,9.4,13.2,0,0,1,0,1,0
3190,5,750,5.0,13.0,0.998,9.2,18.8,0,0,1,0,0,0
3191,8,360,21.0,124.0,0.9936200000000001,10.8,13.2,1,0,1,0,0,0
3192,9,390,27.0,98.0,0.9898,12.3,13.8,1,1,0,1,0,0
3193,8,460,28.0,157.0,0.9946,9.4,14.6,1,1,0,1,0,0
3194,8,290,24.0,142.0,0.992,12.3,12.4,1,1,0,0,1,0
3196,7,470,36.0,131.0,0.992,10.4,11.6,1,1,0,0,0,0
3197,8,340,26.0,99.0,0.99449,9.2,10.2,1,1,0,0,0,0
3198,9,520,51.0,128.0,0.9941,10.4,14.0,1,1,0,0,0,0
3200,8,550,51.0,170.0,1.0004,8.9,16.8,1,1,0,0,0,0
3201,6,1190,14.0,56.0,0.9962,10.9,17.6,0,0,1,0,1,0
3202,5,800,23.0,78.0,0.9987,9.5,18.2,0,1,0,0,1,0
3203,7,430,28.0,152.0,0.9968,9.4,13.8,1,1,0,0,1,0
3204,7,510,25.0,142.0,0.9939,10.2,15.4,1,1,0,0,0,0
3205,7,620,50.0,194.0,0.99545,9.6,13.4,1,1,0,0,0,0
3206,7,440,60.0,196.0,0.9956200000000001,9.4,13.2,1,1,0,0,0,0
3207,7,440,12.0,113.0,0.9917600000000001,11.4,12.4,1,1,0,0,0,0
3208,8,400,49.0,166.0,0.9954,9.9,13.4,1,1,0,0,0,0
3209,9,340,53.0,138.0,0.9908399999999999,11.5,12.8,1,1,0,1,0,0
3210,9,490,36.0,127.0,0.9934,10.4,12.8,1,1,0,1,0,0
3211,7,630,12.0,19.0,0.9955,11.2,16.8,0,0,1,0,0,0
3212,6,1100,11.0,65.0,1.0026,10.4,20.2,0,1,0,1,1,0
3213,9,310,47.0,147.0,0.98836,12.9,11.8,1,1,0,0,0,0
3214,8,530,61.0,146.0,0.9911200000000001,11.0,12.8,1,1,0,1,0,0
3216,7,520,22.0,136.0,0.9986,9.4,13.2,1,1,0,0,0,0
3217,8,480,30.0,143.0,0.9966,9.1,16.8,1,1,0,0,0,0
3218,8,460,29.0,134.0,0.9946200000000001,10.7,12.0,1,0,1,0,0,0
3219,8,310,48.0,161.0,0.9937,11.2,14.6,1,1,0,0,0,0
3220,9,220,33.0,96.0,0.9890200000000001,12.8,12.6,1,1,0,1,0,0
3221,9,360,35.0,131.0,0.9902,13.0,13.0,1,0,1,0,1,0
3222,6,590,24.0,52.0,0.9949399999999999,11.2,13.4,0,1,0,1,0,0
3223,7,1150,5.0,11.0,0.9984,10.1,15.6,0,1,0,1,1,0
3224,6,750,13.0,81.0,0.9968799999999999,9.5,16.0,0,0,0,1,1,0
3225,9,280,23.0,93.0,0.991,12.0,13.0,1,0,0,1,0,0
3226,8,450,28.0,92.0,0.9940000000000001,9.1,13.2,1,0,1,0,1,0
3227,5,770,23.0,49.0,0.9963,9.3,15.8,0,0,1,0,0,0
3228,9,440,35.0,127.0,0.99326,11.0,12.8,1,1,0,0,0,0
3229,9,320,36.0,95.0,0.9888899999999999,12.9,11.8,1,1,0,0,0,0
3230,7,490,75.0,217.0,0.9972,9.9,13.0,1,1,0,0,0,0
3231,6,910,18.0,80.0,0.9976,9.6,16.0,0,0,1,0,0,0
3232,8,350,26.0,81.0,0.9902,11.4,11.4,1,1,0,0,0,0
3233,8,320,24.0,134.0,0.993,10.9,14.2,1,0,0,1,0,0
3234,5,700,15.0,39.0,0.99577,11.1,13.6,0,0,1,1,0,0
3236,7,440,66.0,184.0,0.99976,8.9,15.6,1,1,0,0,0,0
3237,7,490,28.0,150.0,0.9927,9.3,11.4,1,1,0,0,0,0
3238,7,350,23.0,110.0,0.9926,10.9,14.8,1,1,0,0,0,0
3239,9,470,46.0,132.0,0.9918,11.1,13.8,1,1,0,0,0,0
3240,7,630,52.5,282.0,1.00098,9.3,18.8,1,1,0,0,0,0
3241,7,440,11.0,126.0,0.99293,10.3,15.0,1,1,0,0,0,0
3242,8,280,13.0,121.0,0.99254,12.1,13.2,1,1,0,0,0,0
3243,6,1040,4.0,23.0,0.9996,10.1,23.0,0,1,0,1,0,0
3244,7,520,22.0,136.0,0.9986,9.4,13.2,1,1,0,0,0,0
3245,9,280,23.0,93.0,0.991,12.0,13.0,1,0,0,1,0,0
3246,7,470,54.0,184.0,0.99572,9.2,13.0,1,1,0,0,0,0
3247,8,460,22.0,130.0,0.9948,10.4,18.4,1,1,0,1,0,0
3248,8,460,39.0,151.0,0.99471,10.6,12.2,1,1,0,1,0,0
3249,8,510,29.0,130.0,0.99354,10.4,14.2,1,0,1,0,0,0
3250,8,430,57.0,200.0,0.99566,9.4,13.4,1,0,1,0,0,0
3251,4,830,17.0,24.0,0.9943700000000001,11.2,12.6,0,0,0,0,0,1
3252,9,420,33.0,112.0,0.99067,12.3,13.0,1,0,1,0,0,0
3253,8,490,57.0,191.0,0.9966,9.3,15.2,1,0,1,0,0,0
3255,7,320,30.0,138.0,0.99244,11.1,14.6,1,0,1,0,0,0
3256,5,670,8.0,20.0,0.99603,10.5,16.8,0,1,0,0,0,0
3257,8,480,36.0,110.0,0.9943799999999999,9.5,11.2,1,1,0,1,0,0
3258,8,480,30.0,149.0,0.9936,9.2,14.4,1,1,0,0,0,0
3259,7,400,21.0,145.0,0.9966,9.4,15.2,1,0,1,0,0,0
3260,7,490,50.0,183.0,0.9987,9.8,14.4,1,1,0,0,0,0
3261,7,690,25.0,146.0,0.9934700000000001,9.3,12.8,1,1,0,1,1,0
3263,8,820,64.0,163.0,0.9959,8.8,13.0,1,1,0,1,0,0
3264,9,350,44.0,140.0,0.9914200000000001,10.7,12.8,1,1,0,1,0,0
3265,6,820,5.0,14.0,0.9987,10.7,18.8,0,0,1,0,1,0
3266,7,660,36.0,161.0,0.9991,8.8,12.6,1,0,1,0,0,0
3267,8,400,49.0,139.0,0.99021,13.6,14.2,1,0,1,0,0,0
3268,8,400,29.0,118.0,0.9932,10.6,15.8,1,1,0,0,0,0
3271,7,550,50.0,180.0,0.9984,9.8,13.6,1,1,0,0,0,0
3272,6,780,20.0,78.0,0.9992,10.0,21.2,0,0,1,0,0,0
3273,6,400,3.0,29.0,0.9906,12.5,14.4,1,0,1,0,0,0
3274,8,650,34.0,45.0,0.9941700000000001,12.7,15.6,0,0,1,0,1,0
3276,7,620,22.0,166.0,0.9950600000000001,10.6,13.8,1,0,1,0,0,0
3277,8,450,52.0,209.0,0.9956,9.2,12.8,1,1,0,0,0,0
3278,8,530,34.0,114.0,0.9929,10.6,13.6,1,1,0,0,0,0
3279,7,270,20.0,167.0,0.99479,10.6,18.8,1,1,0,0,1,0
3280,6,630,9.0,18.0,0.99444,11.3,13.2,0,1,0,0,1,0
3281,6,1140,6.0,24.0,0.997,13.4,21.2,0,1,0,0,1,0
3282,9,380,56.0,189.5,0.9948,10.6,12.0,1,1,0,1,0,0
3283,10,400,39.0,118.0,0.9888600000000001,13.1,12.6,1,1,0,1,0,0
3284,8,360,49.0,128.0,0.99397,10.7,14.2,1,1,0,0,0,0
3285,6,330,8.0,31.0,0.9936,10.5,11.8,1,1,0,1,1,0
3286,5,790,28.0,71.0,0.9997,9.7,19.2,0,1,0,1,1,0
3287,10,450,37.0,131.0,0.9935200000000001,11.7,14.0,1,0,1,0,0,0
3288,6,770,18.0,29.0,0.9965,10.0,15.0,0,1,0,1,1,0
3289,5,750,9.0,39.0,0.9987,9.3,15.4,0,0,1,0,1,0
3290,10,370,39.0,123.0,0.992,11.2,14.0,1,1,0,0,0,0
3292,7,420,22.0,143.0,0.99425,9.9,12.4,1,0,1,0,0,0
3293,7,1370,35.0,163.0,0.9951,9.3,13.2,1,1,0,0,0,0
3294,7,500,52.0,196.0,0.9955,9.5,12.8,1,1,0,0,0,0
3295,8,340,65.0,212.0,0.9955,9.0,13.8,1,1,0,0,0,0
3296,4,890,15.0,55.0,0.99745,10.4,16.8,0,1,0,1,1,0
3297,8,540,23.0,135.0,0.9998,9.0,15.6,1,0,1,0,0,0
3298,7,520,34.0,113.0,0.99429,8.4,12.4,1,0,1,0,0,0
3299,6,1000,7.0,27.0,0.9967,10.2,17.2,0,0,1,0,1,0
3300,8,460,26.0,164.0,0.9979,8.8,12.0,1,0,1,0,0,0
3301,7,510,16.0,119.0,0.99416,9.2,12.0,1,0,1,0,0,0
3302,9,160,26.0,90.0,0.98951,13.2,14.6,1,1,0,0,1,0
3303,10,310,46.0,151.0,0.9926,12.7,16.0,1,1,0,0,1,0
3304,6,370,30.0,95.0,0.9903200000000001,10.9,12.0,1,0,1,0,1,0
3305,8,390,13.0,67.0,0.9915,10.9,13.2,1,1,0,0,0,0
3306,7,390,14.0,118.0,0.9942,10.4,14.8,1,1,0,0,0,0
3307,7,440,20.0,102.0,0.9929,10.9,16.0,1,1,0,0,0,0
3308,8,490,12.0,76.0,0.9966,9.7,16.4,1,1,0,0,0,0
3309,7,500,15.0,122.0,0.9979,9.3,16.6,1,1,0,0,1,0
3310,8,290,31.0,132.0,0.98895,12.4,10.8,1,1,0,0,0,0
3311,7,410,28.0,120.0,0.99403,9.9,11.8,1,1,0,0,0,0
3312,5,870,20.0,53.0,1.0004,9.4,19.4,0,0,1,0,1,0
3313,8,300,12.0,73.0,0.9920100000000001,10.8,11.8,1,1,0,0,1,0
3314,9,270,26.0,101.0,0.9894799999999999,12.5,11.4,1,1,0,0,0,0
